store_ID,day_of_week,nb_customers_on_day,open,promotion,school_holiday,year,month,day,state_holiday_0,state_holiday_a,state_holiday_b,state_holiday_c,predict_value
481,3,554,1,1,0,2014,12,4,True,False,False,False,6050.568
988,3,819,1,1,0,2014,12,4,True,False,False,False,7032.712
415,2,496,1,0,0,2015,7,8,True,False,False,False,5550.335
812,4,890,1,1,0,2013,3,8,True,False,False,False,7246.122
1039,2,990,1,1,0,2013,9,25,True,False,False,False,9036.023
216,4,796,1,1,0,2015,6,19,True,False,False,False,6386.3667
673,1,543,1,0,1,2013,4,2,True,False,False,False,5306.776
1076,2,778,1,1,0,2014,4,30,True,False,False,False,9476.461
989,6,0,0,0,0,2013,10,20,True,False,False,False,-36.902424
120,6,0,0,0,0,2013,6,23,True,False,False,False,-8.747912
856,6,0,0,0,0,2014,11,16,True,False,False,False,-1.6171731
869,5,626,1,0,0,2014,1,18,True,False,False,False,7795.1133
405,1,367,1,0,1,2015,7,21,True,False,False,False,3558.0708
1002,4,761,1,1,0,2015,7,3,True,False,False,False,7024.578
996,4,648,1,0,1,2015,2,13,True,False,False,False,6249.4297
941,2,606,1,1,0,2013,6,5,True,False,False,False,7078.5776
126,2,545,1,1,0,2013,4,10,True,False,False,False,5788.463
826,1,844,1,1,0,2014,4,29,True,False,False,False,9138.281
249,5,495,1,0,0,2014,11,8,True,False,False,False,4888.4766
1087,1,669,1,1,0,2013,3,5,True,False,False,False,7315.9604
1079,2,621,1,0,0,2013,8,21,True,False,False,False,6530.1396
862,4,1067,1,1,0,2015,3,6,True,False,False,False,8633.862
601,4,348,1,0,1,2013,4,5,True,False,False,False,3897.3826
939,6,0,0,0,0,2014,3,23,True,False,False,False,4.428836
987,6,0,0,0,0,2014,2,2,True,False,False,False,-20.030651
360,1,861,1,1,0,2013,1,8,True,False,False,False,10296.515
649,5,157,1,0,0,2014,4,12,True,False,False,False,1581.0354
872,4,860,1,0,0,2013,11,15,True,False,False,False,6851.7104
755,2,1118,1,1,1,2014,4,30,True,False,False,False,11179.659
24,6,0,0,0,0,2014,5,25,True,False,False,False,14.326832
973,2,652,1,1,0,2013,6,19,True,False,False,False,5221.5103
464,2,1148,1,0,0,2014,4,9,True,False,False,False,7991.6187
827,1,1526,1,0,0,2014,9,23,True,False,False,False,10985.465
671,1,539,1,1,1,2013,8,27,True,False,False,False,6203.7173
690,5,696,1,0,0,2014,6,28,True,False,False,False,6118.1763
882,4,759,1,0,0,2013,7,12,True,False,False,False,6177.01
817,4,3268,1,1,1,2014,5,2,True,False,False,False,25531.639
99,3,448,1,1,0,2013,5,16,True,False,False,False,5170.7485
301,0,679,1,1,0,2015,3,16,True,False,False,False,7586.24
271,2,581,1,0,1,2015,7,22,True,False,False,False,5093.5635
985,4,748,1,0,0,2014,2,14,True,False,False,False,5723.3965
112,0,818,1,0,0,2014,3,24,True,False,False,False,6774.9673
395,5,364,1,0,0,2013,2,23,True,False,False,False,3287.0134
664,1,518,1,0,0,2014,6,24,True,False,False,False,4527.821
1088,1,503,1,1,0,2013,9,24,True,False,False,False,6038.1406
1013,1,549,1,1,0,2013,5,28,True,False,False,False,6805.531
560,4,1566,1,1,0,2014,9,19,True,False,False,False,13016.347
1070,4,853,1,0,0,2015,2,13,True,False,False,False,6281.156
570,2,684,1,0,1,2013,10,30,True,False,False,False,4729.408
801,6,0,0,0,0,2014,4,6,True,False,False,False,22.624151
428,4,508,1,0,0,2014,3,14,True,False,False,False,5009.7764
741,3,895,1,1,1,2013,3,21,True,False,False,False,8535.803
1043,6,0,0,0,0,2015,2,1,True,False,False,False,2.3675575
551,1,1184,1,1,0,2014,2,18,True,False,False,False,9335.862
810,4,502,1,0,0,2015,6,12,True,False,False,False,4831.1177
1077,3,440,1,0,0,2013,7,11,True,False,False,False,3893.0579
542,2,591,1,0,0,2014,5,28,True,False,False,False,5325.175
333,5,1034,1,0,0,2013,2,16,True,False,False,False,7740.001
294,5,394,1,0,1,2014,12,27,True,False,False,False,3575.3396
910,1,363,1,0,1,2013,12,31,True,False,False,False,3504.9915
681,4,566,1,1,0,2014,5,9,True,False,False,False,4677.999
454,4,755,1,0,0,2013,6,14,True,False,False,False,5764.903
578,6,0,0,0,0,2015,1,11,True,False,False,False,-0.6842744
613,2,911,1,0,0,2014,4,9,True,False,False,False,5732.3774
1083,4,373,1,0,0,2014,10,17,True,False,False,False,4986.6416
206,0,781,1,0,0,2014,2,10,True,False,False,False,5754.916
231,4,364,1,0,1,2013,5,24,True,False,False,False,3983.1802
1052,6,0,0,0,0,2015,7,12,True,False,False,False,-7.394805
49,3,473,1,1,0,2014,5,22,True,False,False,False,7063.8315
557,0,583,1,0,0,2014,8,25,True,False,False,False,4659.494
268,1,500,1,0,0,2014,6,24,True,False,False,False,3776.2043
663,3,635,1,1,0,2015,2,5,True,False,False,False,6493.062
18,2,716,1,1,0,2014,1,22,True,False,False,False,6974.5884
827,6,0,0,0,0,2014,9,7,True,False,False,False,1.1853936
426,6,0,0,0,0,2014,12,21,True,False,False,False,45.33497
578,5,872,1,0,0,2013,8,31,True,False,False,False,7228.423
937,3,578,1,1,0,2013,2,7,True,False,False,False,7053.2954
285,0,497,1,0,0,2015,7,20,True,False,False,False,4973.443
635,4,727,1,1,0,2013,5,3,True,False,False,False,7398.4263
189,2,827,1,1,0,2014,3,19,True,False,False,False,8855.503
570,5,429,1,0,0,2014,8,9,True,False,False,False,4463.8584
886,4,593,1,1,0,2014,1,24,True,False,False,False,6200.218
594,6,0,0,0,0,2013,8,18,True,False,False,False,-10.67306
327,6,0,0,0,0,2013,10,20,True,False,False,False,-9.902343
647,1,507,1,0,0,2014,1,28,True,False,False,False,4578.3374
697,1,1027,1,1,0,2015,5,19,True,False,False,False,10548.072
424,3,546,1,0,1,2013,1,3,True,False,False,False,4454.3135
682,0,2507,1,1,0,2014,12,1,True,False,False,False,19135.584
111,6,0,0,0,0,2013,9,29,True,False,False,False,-7.0864506
631,5,506,1,0,0,2013,6,15,True,False,False,False,4915.699
512,4,1436,1,1,0,2013,4,26,True,False,False,False,7577.819
885,0,862,1,1,1,2014,7,14,True,False,False,False,9305.981
194,5,504,1,0,0,2014,10,4,True,False,False,False,4981.7236
554,1,538,1,0,0,2013,4,2,True,False,False,False,4404.7812
694,3,758,1,1,0,2013,11,21,True,False,False,False,7893.325
864,3,571,1,1,1,2013,8,1,True,False,False,False,6080.0103
81,0,598,1,1,0,2014,3,17,True,False,False,False,7870.961
117,5,293,1,0,0,2013,11,16,True,False,False,False,2606.41
592,0,545,1,0,0,2013,3,11,True,False,False,False,4822.9707
171,6,0,0,0,0,2014,7,6,True,False,False,False,-1.7514255
312,1,593,1,1,1,2013,7,16,True,False,False,False,6897.1157
599,4,757,1,0,0,2013,1,18,True,False,False,False,6251.2466
1028,4,560,1,0,1,2013,8,9,True,False,False,False,4542.3843
1058,4,610,1,1,1,2013,8,2,True,False,False,False,7351.3906
179,0,796,1,0,0,2013,1,28,True,False,False,False,6483.5967
212,1,496,1,0,1,2014,12,30,True,False,False,False,5077.9585
189,3,871,1,1,0,2013,5,16,True,False,False,False,8529.414
704,3,0,0,0,0,2013,5,9,False,True,False,False,-10.108832
502,4,1482,1,1,1,2014,9,5,True,False,False,False,11060.795
364,6,0,0,0,0,2013,10,6,True,False,False,False,-10.662347
1105,0,371,1,0,0,2013,6,10,True,False,False,False,3970.291
532,4,1320,1,1,0,2015,5,22,True,False,False,False,11551.453
369,6,0,0,0,0,2013,9,1,True,False,False,False,3.2560577
148,2,774,1,1,0,2014,1,8,True,False,False,False,8585.039
571,4,709,1,0,0,2014,5,30,True,False,False,False,6786.9756
639,0,579,1,1,1,2015,6,29,True,False,False,False,7059.197
798,2,941,1,1,1,2014,7,30,True,False,False,False,10164.702
653,3,0,0,1,0,2014,5,1,False,True,False,False,48.795433
35,2,736,1,1,0,2014,2,5,True,False,False,False,9282.153
992,1,622,1,0,0,2013,10,15,True,False,False,False,5016.743
682,5,1405,1,0,0,2014,11,1,True,False,False,False,8355.218
706,3,414,1,0,0,2015,6,25,True,False,False,False,4040.331
723,2,485,1,1,1,2013,10,23,True,False,False,False,6264.187
703,6,0,0,0,0,2014,3,23,True,False,False,False,-3.4012697
455,1,346,1,0,0,2014,5,27,True,False,False,False,4459.361
290,0,967,1,1,1,2014,8,18,True,False,False,False,9861.623
860,2,592,1,0,0,2015,1,21,True,False,False,False,4406.7104
507,6,0,0,0,0,2013,12,1,True,False,False,False,-17.96224
854,4,543,1,0,0,2015,3,13,True,False,False,False,4562.7188
72,6,0,0,0,0,2013,4,14,True,False,False,False,-14.02746
559,3,770,1,0,0,2014,5,15,True,False,False,False,6020.3657
41,0,410,1,1,1,2013,3,25,True,False,False,False,5487.005
934,3,620,1,0,0,2014,1,30,True,False,False,False,5265.4385
277,0,598,1,1,1,2013,3,25,True,False,False,False,6744.648
355,2,1139,1,1,0,2015,4,29,True,False,False,False,9536.596
893,1,836,1,0,1,2013,4,2,True,False,False,False,7511.4307
304,4,921,1,0,0,2014,11,21,True,False,False,False,6196.896
42,1,1021,1,1,1,2014,10,7,True,False,False,False,11768.079
287,1,688,1,0,0,2014,2,11,True,False,False,False,6201.2686
505,6,0,0,0,0,2013,2,17,True,False,False,False,-17.96224
728,6,0,0,0,0,2015,2,8,True,False,False,False,17.222984
1018,4,1229,1,0,0,2014,2,14,True,False,False,False,9735.919
374,1,898,1,0,0,2014,10,14,True,False,False,False,7054.6606
376,5,657,1,0,0,2015,7,25,True,False,False,False,6304.4634
693,5,464,1,0,0,2014,10,4,True,False,False,False,4694.323
702,2,343,1,1,0,2015,1,28,True,False,False,False,4207.706
833,5,473,1,0,0,2013,2,23,True,False,False,False,4801.585
689,6,0,0,0,0,2013,1,13,True,False,False,False,17.55566
436,1,594,1,0,0,2013,10,1,True,False,False,False,4993.4814
326,0,429,1,0,0,2015,7,6,True,False,False,False,4488.1475
931,6,173,1,0,0,2014,9,14,True,False,False,False,1349.4481
1065,0,585,1,1,1,2015,1,5,True,False,False,False,5877.231
735,2,559,1,1,1,2015,2,4,True,False,False,False,6293.7817
913,3,1115,1,1,0,2014,1,23,True,False,False,False,9986.099
327,1,996,1,1,0,2014,10,21,True,False,False,False,9852.059
824,2,901,1,0,0,2013,9,18,True,False,False,False,6981.4443
1019,5,794,1,0,0,2015,2,28,True,False,False,False,6778.373
236,1,871,1,0,0,2015,2,10,True,False,False,False,7140.0845
881,4,642,1,0,0,2013,3,1,True,False,False,False,4900.7866
847,2,716,1,0,1,2014,7,23,True,False,False,False,6120.573
247,2,630,1,1,0,2014,5,21,True,False,False,False,6871.566
103,6,0,0,0,0,2013,1,13,True,False,False,False,14.2774515
88,1,567,1,0,0,2014,9,9,True,False,False,False,4937.539
250,2,659,1,1,0,2014,10,8,True,False,False,False,7633.6606
102,2,0,0,0,1,2014,1,1,False,True,False,False,10.120781
421,0,1202,1,1,0,2013,5,13,True,False,False,False,10921.2295
629,5,634,1,0,0,2013,5,25,True,False,False,False,5683.0376
775,4,615,1,0,0,2014,2,14,True,False,False,False,5540.855
1083,3,232,1,0,0,2013,6,13,True,False,False,False,2818.747
131,5,538,1,0,0,2013,9,28,True,False,False,False,5021.0894
352,4,700,1,0,0,2014,8,29,True,False,False,False,6989.756
458,4,662,1,0,0,2014,4,11,True,False,False,False,5894.4253
15,1,677,1,1,0,2014,4,1,True,False,False,False,7177.9116
616,1,967,1,1,0,2014,4,29,True,False,False,False,10770.33
1044,6,0,0,0,0,2013,12,15,True,False,False,False,2.3675575
163,4,921,1,1,0,2014,4,4,True,False,False,False,7848.8755
407,1,278,1,1,0,2015,3,17,True,False,False,False,3672.7864
706,1,424,1,0,0,2015,5,12,True,False,False,False,4037.2766
803,2,534,1,1,1,2013,1,9,True,False,False,False,6836.039
945,4,599,1,1,1,2013,8,2,True,False,False,False,5358.2812
867,2,382,1,1,0,2014,11,5,True,False,False,False,4444.5576
817,6,0,0,0,0,2013,9,8,True,False,False,False,-3.1431046
349,1,0,0,0,0,2013,1,15,True,False,False,False,3.8367999
1077,0,601,1,1,1,2015,7,27,True,False,False,False,6751.8823
677,2,617,1,1,0,2015,5,6,True,False,False,False,7653.358
684,4,0,0,1,1,2015,4,3,False,False,True,False,-0.5784864
226,3,0,0,0,0,2015,5,14,False,True,False,False,38.21834
1115,0,294,1,0,1,2013,8,5,True,False,False,False,3869.6423
964,3,1302,1,0,0,2014,3,27,True,False,False,False,8429.729
331,0,700,1,0,0,2014,9,22,True,False,False,False,5412.3125
299,4,751,1,0,0,2014,6,27,True,False,False,False,6156.6553
895,2,957,1,1,0,2013,9,11,True,False,False,False,8992.214
794,5,369,1,0,0,2013,5,18,True,False,False,False,3254.3667
652,1,706,1,1,0,2013,4,9,True,False,False,False,8128.853
829,5,840,1,0,0,2014,4,12,True,False,False,False,6375.724
644,4,1031,1,0,1,2013,8,9,True,False,False,False,7885.4985
284,1,338,1,0,0,2014,1,28,True,False,False,False,3638.6003
918,0,690,1,1,0,2015,2,2,True,False,False,False,7053.8486
332,4,510,1,1,0,2013,11,22,True,False,False,False,4566.112
65,6,0,0,0,0,2015,5,31,True,False,False,False,25.390038
337,6,0,0,0,0,2013,12,8,True,False,False,False,11.512471
895,2,766,1,0,0,2013,11,13,True,False,False,False,6181.8745
982,1,736,1,1,0,2013,1,22,True,False,False,False,9416.379
779,2,627,1,0,0,2014,2,12,True,False,False,False,5184.292
253,1,835,1,1,0,2015,2,17,True,False,False,False,10753.742
611,5,456,1,0,0,2013,2,16,True,False,False,False,5606.859
175,0,639,1,0,1,2013,7,8,True,False,False,False,5304.3594
223,1,647,1,0,0,2014,6,10,True,False,False,False,5225.4365
144,1,689,1,1,0,2013,3,5,True,False,False,False,7308.3237
546,5,1390,1,0,0,2014,7,12,True,False,False,False,11237.852
302,4,323,1,0,1,2013,12,27,True,False,False,False,3235.374
319,4,929,1,0,0,2014,1,17,True,False,False,False,8002.2134
894,5,820,1,0,0,2014,4,12,True,False,False,False,7112.8506
560,0,1609,1,1,0,2014,11,10,True,False,False,False,14989.671
480,3,673,1,1,0,2015,1,29,True,False,False,False,6665.38
981,4,755,1,1,0,2013,4,26,True,False,False,False,7926.0557
685,5,300,1,0,0,2014,9,6,True,False,False,False,2760.301
453,6,0,0,0,0,2014,11,23,True,False,False,False,36.40413
931,6,279,1,0,0,2013,6,23,True,False,False,False,2401.018
1087,3,572,1,0,1,2014,1,2,True,False,False,False,5230.9663
803,2,573,1,1,1,2013,7,17,True,False,False,False,7332.2676
134,0,801,1,0,1,2013,12,23,True,False,False,False,7446.7485
1108,1,588,1,0,1,2014,4,22,True,False,False,False,5084.303
51,1,346,1,0,1,2013,2,12,True,False,False,False,4073.9482
274,5,873,1,0,0,2014,4,5,True,False,False,False,5805.9355
465,3,529,1,0,0,2013,2,14,True,False,False,False,5057.132
982,2,558,1,0,1,2015,2,11,True,False,False,False,5797.813
928,2,744,1,1,0,2014,6,4,True,False,False,False,7463.2974
143,0,550,1,0,0,2013,9,30,True,False,False,False,4716.276
46,2,562,1,0,0,2013,11,27,True,False,False,False,4174.574
451,4,533,1,1,0,2014,12,5,True,False,False,False,6036.2905
210,2,269,1,0,0,2014,9,10,True,False,False,False,2237.8057
945,0,0,0,0,0,2015,5,25,False,True,False,False,-59.738422
884,2,618,1,1,0,2014,5,7,True,False,False,False,6874.886
783,3,708,1,0,0,2015,5,28,True,False,False,False,5575.3975
781,3,634,1,1,1,2013,2,7,True,False,False,False,6508.155
1108,1,776,1,1,0,2015,1,6,True,False,False,False,8587.6045
563,4,626,1,0,0,2014,3,14,True,False,False,False,4708.1855
927,3,728,1,0,0,2013,6,27,True,False,False,False,5399.706
434,0,668,1,0,0,2014,5,26,True,False,False,False,6379.7817
287,5,794,1,0,0,2014,5,31,True,False,False,False,7512.3154
401,1,682,1,0,0,2015,2,24,True,False,False,False,6184.283
270,6,0,0,0,0,2013,4,14,True,False,False,False,-1.3752756
624,6,0,0,0,0,2015,5,3,True,False,False,False,-12.562238
979,5,547,1,0,0,2014,1,18,True,False,False,False,5068.0044
26,3,529,1,0,1,2013,1,3,True,False,False,False,5448.9893
487,5,716,1,0,0,2015,6,6,True,False,False,False,6482.403
764,2,416,1,1,0,2013,11,20,True,False,False,False,4393.5645
1085,5,457,1,0,0,2015,6,6,True,False,False,False,4127.5396
457,3,630,1,1,1,2014,4,17,True,False,False,False,6845.7026
902,4,595,1,0,0,2015,2,27,True,False,False,False,5329.521
910,1,812,1,1,0,2014,12,16,True,False,False,False,7843.1533
66,0,633,1,1,0,2013,10,7,True,False,False,False,8030.739
358,5,1165,1,0,0,2014,7,26,True,False,False,False,10039.985
668,2,1105,1,0,1,2014,7,9,True,False,False,False,8434.014
43,0,781,1,1,0,2014,9,1,True,False,False,False,8299.179
1023,3,649,1,0,0,2013,12,12,True,False,False,False,4964.065
413,1,873,1,0,0,2013,11,26,True,False,False,False,6939.077
930,0,986,1,0,0,2013,6,24,True,False,False,False,5855.6455
922,4,793,1,1,1,2014,8,1,True,False,False,False,7646.9175
579,0,1190,1,1,1,2015,1,5,True,False,False,False,11322.029
1029,4,697,1,0,1,2014,8,29,True,False,False,False,4985.943
711,6,0,0,0,0,2014,3,9,True,False,False,False,30.058014
567,6,0,0,0,0,2015,1,11,True,False,False,False,-12.516714
898,3,802,1,1,1,2015,7,16,True,False,False,False,7834.715
159,5,715,1,0,0,2015,5,9,True,False,False,False,6606.498
462,1,718,1,0,0,2015,4,7,True,False,False,False,5899.157
350,4,609,1,1,0,2013,5,3,True,False,False,False,6611.474
93,2,694,1,1,0,2014,5,7,True,False,False,False,7919.37
82,4,979,1,1,0,2014,11,14,True,False,False,False,10754.624
967,3,1060,1,0,0,2014,4,10,True,False,False,False,8504.9
579,5,923,1,0,0,2013,8,3,True,False,False,False,7458.2764
322,2,586,1,1,0,2014,1,22,True,False,False,False,6726.993
700,4,510,1,0,1,2014,8,29,True,False,False,False,4197.774
850,6,0,0,0,0,2014,4,27,True,False,False,False,-1.6171731
38,5,545,1,0,0,2014,3,29,True,False,False,False,4535.2026
191,4,737,1,1,0,2015,7,3,True,False,False,False,7391.0156
598,6,0,0,0,0,2015,5,24,True,False,False,False,3.0758245
570,6,0,0,0,0,2014,3,30,True,False,False,False,-12.516714
603,5,705,1,0,0,2013,6,15,True,False,False,False,6623.191
1013,3,395,1,0,0,2014,2,27,True,False,False,False,3794.9812
1,1,525,1,0,0,2013,2,26,True,False,False,False,4065.2354
669,3,379,1,0,0,2014,2,13,True,False,False,False,3914.0422
941,0,715,1,1,0,2014,3,17,True,False,False,False,8353.511
942,4,481,1,1,1,2014,8,8,True,False,False,False,5995.0396
182,1,261,1,0,1,2013,12,31,True,False,False,False,2949.643
584,2,0,0,1,0,2013,5,1,False,True,False,False,-47.53189
847,5,1004,1,0,0,2015,6,13,True,False,False,False,7771.1187
116,1,818,1,1,0,2013,10,22,True,False,False,False,8964.115
731,4,1123,1,0,0,2013,10,4,True,False,False,False,9310.742
667,5,855,1,0,0,2015,5,30,True,False,False,False,7836.1807
1079,5,629,1,0,1,2014,8,2,True,False,False,False,6781.2104
846,3,817,1,0,1,2014,7,10,True,False,False,False,6634.8003
655,3,560,1,0,0,2015,1,22,True,False,False,False,5021.4727
681,6,0,0,0,0,2013,3,24,True,False,False,False,-54.460674
261,4,789,1,0,0,2013,4,19,True,False,False,False,7307.594
824,4,552,1,0,0,2013,1,18,True,False,False,False,4884.965
235,0,887,1,1,0,2014,6,30,True,False,False,False,10215.091
208,0,404,1,1,1,2015,2,2,True,False,False,False,4335.9746
233,4,969,1,1,1,2014,10,24,True,False,False,False,9275.1
529,4,1073,1,1,0,2014,12,19,True,False,False,False,11507.64
151,1,661,1,0,0,2013,12,10,True,False,False,False,6130.2554
1112,0,1259,1,1,0,2014,2,17,True,False,False,False,17499.66
134,0,681,1,1,0,2013,1,7,True,False,False,False,7547.8955
371,0,748,1,1,0,2014,6,16,True,False,False,False,9501.708
948,2,1659,1,1,0,2013,11,6,True,False,False,False,7286.3193
62,0,825,1,0,1,2013,12,30,True,False,False,False,8653.684
1030,2,303,1,0,1,2013,7,24,True,False,False,False,2947.1492
413,0,1148,1,1,0,2015,4,13,True,False,False,False,10956.23
572,3,678,1,1,0,2013,2,7,True,False,False,False,9118.165
558,6,0,0,0,0,2015,6,14,True,False,False,False,-16.820179
272,4,621,1,0,0,2014,6,27,True,False,False,False,5239.278
174,6,0,0,0,0,2013,5,5,True,False,False,False,36.47746
92,1,437,1,0,1,2014,8,12,True,False,False,False,4358.6846
441,5,791,1,0,0,2014,12,27,True,False,False,False,6792.9517
86,6,0,0,0,0,2015,2,1,True,False,False,False,3.0789373
633,0,656,1,1,0,2014,3,31,True,False,False,False,7896.007
184,3,635,1,1,0,2013,6,20,True,False,False,False,6712.396
930,3,1153,1,0,0,2013,12,12,True,False,False,False,6420.007
432,2,1691,1,0,0,2014,5,28,True,False,False,False,11183.147
456,0,806,1,0,0,2013,4,15,True,False,False,False,5858.1377
22,6,0,0,0,0,2014,2,16,True,False,False,False,2.6312215
836,2,806,1,1,1,2015,2,18,True,False,False,False,7746.383
25,6,0,0,0,0,2014,10,5,True,False,False,False,14.326832
214,0,905,1,1,0,2013,11,18,True,False,False,False,13115.967
61,1,497,1,0,1,2014,8,12,True,False,False,False,4715.139
1056,5,539,1,0,0,2015,5,2,True,False,False,False,5112.2915
1018,0,1825,1,1,1,2013,3,25,True,False,False,False,18640.043
492,5,1102,1,0,0,2013,6,8,True,False,False,False,7509.457
223,0,1067,1,1,0,2014,12,15,True,False,False,False,10945.455
140,0,1205,1,1,0,2014,2,3,True,False,False,False,11231.8
907,0,799,1,0,0,2014,12,8,True,False,False,False,6226.231
618,1,509,1,1,0,2014,9,16,True,False,False,False,7772.3125
1001,4,719,1,1,0,2014,1,10,True,False,False,False,7547.302
128,3,521,1,0,0,2013,11,14,True,False,False,False,4672.9204
1042,2,566,1,0,0,2015,2,11,True,False,False,False,4412.3843
564,0,437,1,0,0,2015,6,22,True,False,False,False,4294.3765
581,1,762,1,1,0,2014,6,17,True,False,False,False,8376.157
271,6,0,0,0,0,2013,2,3,True,False,False,False,19.9452
422,0,496,1,1,0,2015,6,15,True,False,False,False,5226.541
721,1,669,1,0,0,2013,10,1,True,False,False,False,6055.0767
360,0,823,1,0,1,2014,12,29,True,False,False,False,7627.6885
9,4,0,0,0,1,2013,11,1,False,True,False,False,1.2815678
803,3,414,1,0,0,2013,11,14,True,False,False,False,4336.8354
357,4,828,1,0,1,2014,8,15,True,False,False,False,6355.5264
975,1,878,1,1,0,2013,7,16,True,False,False,False,9912.827
807,3,0,0,1,0,2014,5,1,False,True,False,False,21.037638
962,4,1375,1,1,0,2014,5,2,True,False,False,False,11642.387
649,0,367,1,0,0,2014,9,8,True,False,False,False,3119.08
948,0,1713,1,0,0,2013,5,6,True,False,False,False,6184.6714
792,1,555,1,0,0,2015,3,24,True,False,False,False,4795.615
853,0,974,1,0,0,2015,2,9,True,False,False,False,7602.1187
487,1,647,1,1,0,2013,5,14,True,False,False,False,7537.0806
902,0,654,1,0,0,2014,5,26,True,False,False,False,5687.5205
272,1,731,1,1,0,2013,1,22,True,False,False,False,7881.826
249,0,474,1,0,0,2014,3,10,True,False,False,False,4554.0327
1073,0,988,1,1,0,2013,5,27,True,False,False,False,9342.68
176,1,439,1,0,1,2013,12,24,True,False,False,False,3828.1448
210,1,244,1,0,1,2013,7,23,True,False,False,False,2108.351
603,0,1177,1,1,0,2015,3,2,True,False,False,False,10166.347
819,6,0,0,0,0,2015,7,5,True,False,False,False,51.377068
728,1,353,1,0,1,2013,8,20,True,False,False,False,3703.873
9,4,586,1,0,1,2014,10,17,True,False,False,False,4944.2637
280,2,430,1,1,0,2013,4,24,True,False,False,False,5547.4683
523,1,1435,1,0,0,2014,3,11,True,False,False,False,10682.26
455,5,744,1,0,0,2013,12,21,True,False,False,False,5713.898
475,4,1045,1,1,0,2014,6,6,True,False,False,False,8156.5737
10,1,633,1,1,0,2014,10,7,True,False,False,False,7222.3203
198,1,497,1,1,0,2015,4,28,True,False,False,False,6088.017
820,2,1187,1,1,0,2013,10,9,True,False,False,False,13317.842
885,5,688,1,0,0,2013,11,2,True,False,False,False,6119.323
1047,2,586,1,1,0,2015,3,4,True,False,False,False,6984.4556
779,5,267,1,0,0,2014,10,11,True,False,False,False,2732.3992
597,6,0,0,0,0,2013,1,27,True,False,False,False,3.0758245
62,6,0,0,0,0,2013,3,24,True,False,False,False,25.390038
531,4,582,1,1,1,2014,3,7,True,False,False,False,5828.3213
906,2,1221,1,1,0,2015,2,18,True,False,False,False,12242.082
312,6,0,0,0,0,2014,1,26,True,False,False,False,-5.299341
405,5,360,1,0,0,2015,7,18,True,False,False,False,3620.8906
118,0,1149,1,1,0,2014,9,1,True,False,False,False,11677.725
844,5,217,1,0,0,2014,7,12,True,False,False,False,1980.8243
1035,6,0,0,0,0,2013,7,28,True,False,False,False,7.527971
471,6,0,0,0,0,2015,3,15,True,False,False,False,-108.862465
299,2,493,1,0,0,2014,3,26,True,False,False,False,4644.9673
869,5,670,1,0,0,2013,12,7,True,False,False,False,7349.4175
181,6,0,0,0,0,2015,2,22,True,False,False,False,10.792134
339,6,0,0,0,0,2015,2,22,True,False,False,False,11.512471
322,6,0,0,0,0,2013,8,4,True,False,False,False,3.823836
55,2,505,1,0,0,2014,3,12,True,False,False,False,4682.6357
515,0,971,1,1,0,2014,6,30,True,False,False,False,9938.1045
862,1,1345,1,1,0,2014,11,25,True,False,False,False,11510.004
562,1,3294,1,1,0,2014,10,7,True,False,False,False,22441.574
333,0,1514,1,1,0,2013,8,26,True,False,False,False,13055.988
195,0,1493,1,1,0,2014,9,29,True,False,False,False,13682.067
546,0,1690,1,0,0,2015,6,22,True,False,False,False,13227.271
693,5,334,1,0,1,2013,7,27,True,False,False,False,3541.2246
13,3,279,1,0,0,2013,2,28,True,False,False,False,3220.2603
346,2,746,1,1,0,2014,10,1,True,False,False,False,8893.485
526,6,0,0,0,0,2013,9,1,True,False,False,False,4.8952556
662,3,576,1,0,0,2015,6,25,True,False,False,False,4899.3296
147,1,842,1,0,1,2014,6,10,True,False,False,False,8731.755
559,1,687,1,0,0,2014,6,24,True,False,False,False,5298.9287
40,1,762,1,1,0,2014,9,2,True,False,False,False,8067.7144
318,5,457,1,0,0,2013,7,20,True,False,False,False,4160.1396
835,0,750,1,0,0,2013,9,30,True,False,False,False,6244.6304
57,6,0,0,0,0,2013,4,21,True,False,False,False,-1.9900203
1024,0,990,1,1,0,2013,8,12,True,False,False,False,9828.853
820,6,0,0,0,0,2013,11,10,True,False,False,False,51.377068
1097,0,2614,1,1,0,2015,4,13,True,False,False,False,11508.544
600,1,648,1,1,1,2015,1,6,True,False,False,False,8266.144
138,4,0,0,1,1,2015,4,3,False,False,True,False,21.375532
753,0,694,1,0,0,2015,5,11,True,False,False,False,6432.423
1008,2,822,1,1,0,2014,6,4,True,False,False,False,6915.507
552,3,699,1,0,0,2015,7,23,True,False,False,False,5754.7915
221,2,547,1,0,0,2013,12,11,True,False,False,False,4450.1045
273,2,421,1,0,1,2014,12,31,True,False,False,False,4046.6426
1022,6,0,0,0,0,2014,5,25,True,False,False,False,15.052367
67,0,914,1,1,0,2015,1,26,True,False,False,False,10146.403
384,1,995,1,0,0,2015,6,23,True,False,False,False,7764.1245
274,6,1552,1,0,0,2015,3,8,True,False,False,False,12199.611
1039,2,1035,1,1,0,2014,9,17,True,False,False,False,9529.861
582,3,937,1,1,0,2014,5,22,True,False,False,False,8171.3174
2,0,523,1,0,0,2014,3,24,True,False,False,False,4062.251
1083,4,405,1,1,0,2015,1,30,True,False,False,False,6046.249
917,6,0,0,0,0,2014,8,31,True,False,False,False,7.6529746
