store_ID,day_of_week,nb_customers_on_day,open,promotion,school_holiday,year,month,day,state_holiday_0,state_holiday_a,state_holiday_b,state_holiday_c,predict_value
1114,5,2896,1,0,0,2015,1,24,True,False,False,False,17512.375
35,5,582,1,0,0,2014,10,18,True,False,False,False,5414.583
198,0,592,1,1,0,2013,4,8,True,False,False,False,6877.2188
71,0,912,1,1,0,2015,6,1,True,False,False,False,9781.53
748,5,507,1,0,0,2013,2,9,True,False,False,False,4961.78
608,0,1325,1,1,1,2013,7,29,True,False,False,False,12630.633
953,3,613,1,0,1,2013,1,3,True,False,False,False,5284.425
816,1,741,1,0,0,2014,12,9,True,False,False,False,6234.5938
1026,1,1461,1,1,0,2013,1,8,True,False,False,False,14268.482
1005,3,1133,1,0,1,2013,10,31,True,False,False,False,8380.814
248,0,1145,1,0,1,2015,7,20,True,False,False,False,9460.624
819,4,654,1,0,0,2014,8,29,True,False,False,False,5628.19
504,0,1016,1,1,0,2013,5,27,True,False,False,False,10399.554
610,2,408,1,0,1,2014,10,15,True,False,False,False,4036.277
790,6,0,0,0,0,2013,3,31,True,False,False,False,-3.8215344
283,2,684,1,1,0,2014,5,21,True,False,False,False,7371.184
312,1,602,1,1,0,2013,4,23,True,False,False,False,6894.565
64,6,0,0,0,0,2013,10,13,True,False,False,False,274.83423
506,0,1084,1,1,0,2014,5,19,True,False,False,False,11016.839
464,2,1177,1,1,0,2013,2,20,True,False,False,False,10474.033
1095,3,1046,1,1,0,2013,12,19,True,False,False,False,9852.096
508,4,786,1,0,0,2015,2,27,True,False,False,False,6493.589
669,1,496,1,1,0,2014,1,7,True,False,False,False,6042.118
907,6,0,0,0,0,2014,7,6,True,False,False,False,23.15739
40,2,594,1,1,0,2013,7,3,True,False,False,False,6573.269
1062,2,592,1,1,0,2014,1,22,True,False,False,False,6401.949
817,2,3331,1,0,1,2013,7,24,True,False,False,False,22478.406
60,4,769,1,1,0,2013,11,8,True,False,False,False,7999.146
261,4,1433,1,1,1,2014,5,2,True,False,False,False,11608.84
154,6,0,0,0,0,2013,12,8,True,False,False,False,78.473564
200,1,1055,1,1,1,2013,7,30,True,False,False,False,10891.657
128,6,0,0,0,0,2014,7,13,True,False,False,False,2.1463559
631,2,671,1,1,0,2015,3,4,True,False,False,False,7112.063
540,2,0,0,0,1,2013,12,25,False,False,False,True,171.31758
146,2,672,1,0,0,2014,4,9,True,False,False,False,5917.331
742,0,678,1,0,1,2013,10,28,True,False,False,False,6393.196
249,4,497,1,0,0,2014,3,28,True,False,False,False,4625.9263
931,0,514,1,1,0,2013,3,4,True,False,False,False,6073.164
369,1,511,1,1,0,2015,1,27,True,False,False,False,6405.595
300,0,834,1,0,0,2014,10,13,True,False,False,False,6687.196
989,3,557,1,0,0,2015,2,12,True,False,False,False,4854.327
158,0,539,1,1,0,2014,6,30,True,False,False,False,6843.94
870,4,879,1,0,0,2014,2,14,True,False,False,False,6900.8394
745,6,0,0,0,0,2014,7,20,True,False,False,False,87.97785
727,6,0,0,0,0,2014,4,27,True,False,False,False,87.97785
1074,3,701,1,1,0,2013,11,21,True,False,False,False,7067.3833
495,2,380,1,1,0,2013,10,23,True,False,False,False,4518.2373
323,3,560,1,0,0,2013,3,14,True,False,False,False,5140.8774
503,1,351,1,0,0,2014,3,11,True,False,False,False,3449.6187
395,5,329,1,0,0,2013,9,28,True,False,False,False,3388.1206
810,5,481,1,0,0,2015,6,6,True,False,False,False,4531.056
219,3,0,0,0,0,2013,5,9,False,True,False,False,10.838041
694,0,942,1,1,0,2015,5,18,True,False,False,False,10154.9375
994,6,0,0,0,0,2013,10,13,True,False,False,False,106.85897
722,0,2065,1,1,0,2015,6,1,True,False,False,False,17102.799
22,5,563,1,0,0,2013,12,21,True,False,False,False,5345.273
495,3,436,1,1,0,2014,12,4,True,False,False,False,4956.198
376,0,1207,1,1,0,2015,3,2,True,False,False,False,12119.796
668,3,941,1,0,1,2013,7,25,True,False,False,False,7462.05
534,5,501,1,0,0,2015,7,25,True,False,False,False,4866.8926
642,2,482,1,1,1,2013,10,23,True,False,False,False,5554.853
664,4,544,1,0,1,2014,8,15,True,False,False,False,4992.955
537,1,581,1,1,0,2013,9,10,True,False,False,False,6723.874
493,4,929,1,1,0,2015,1,16,True,False,False,False,8604.333
670,6,0,0,0,0,2014,4,13,True,False,False,False,-1.3051891
1043,1,531,1,0,1,2013,12,31,True,False,False,False,4690.359
772,6,0,0,0,0,2013,1,27,True,False,False,False,-15.584313
63,6,0,0,0,0,2013,12,8,True,False,False,False,274.83423
1066,4,1107,1,1,0,2015,6,19,True,False,False,False,9827.386
967,2,1037,1,0,0,2014,5,28,True,False,False,False,7610.1943
702,0,0,0,0,1,2015,4,6,False,False,True,False,194.75313
940,5,571,1,0,0,2013,6,22,True,False,False,False,5313.2207
468,0,1055,1,1,1,2013,3,25,True,False,False,False,10807.474
729,5,804,1,0,0,2013,8,10,True,False,False,False,7090.792
487,1,509,1,0,1,2013,7,9,True,False,False,False,4745.769
1078,2,357,1,0,1,2014,12,24,True,False,False,False,3799.052
826,5,499,1,0,0,2014,10,18,True,False,False,False,4743.906
536,0,862,1,1,0,2015,2,16,True,False,False,False,9637.047
370,2,613,1,0,0,2014,6,11,True,False,False,False,5793.6914
94,4,551,1,0,0,2014,1,17,True,False,False,False,5074.176
78,0,579,1,1,0,2013,9,23,True,False,False,False,6793.417
8,6,0,0,0,0,2013,6,16,True,False,False,False,5.764195
722,4,1450,1,0,0,2014,4,25,True,False,False,False,10384.774
365,1,574,1,0,1,2015,5,26,True,False,False,False,5245.18
686,2,838,1,1,0,2013,9,11,True,False,False,False,8521.174
1106,0,541,1,0,0,2014,3,10,True,False,False,False,4813.367
545,1,1125,1,1,1,2015,7,14,True,False,False,False,11714.804
49,4,475,1,0,0,2014,11,21,True,False,False,False,5003.339
888,1,725,1,1,0,2015,5,5,True,False,False,False,8004.234
511,1,693,1,0,0,2014,9,23,True,False,False,False,5839.0083
1050,4,453,1,0,0,2014,1,17,True,False,False,False,4264.3516
588,2,600,1,1,0,2013,4,24,True,False,False,False,6524.5044
104,0,0,0,0,0,2014,6,9,False,True,False,False,-24.127535
222,1,546,1,0,0,2014,11,18,True,False,False,False,5018.9395
926,3,229,1,0,0,2015,2,12,True,False,False,False,2112.5603
402,6,0,0,0,0,2014,5,18,True,False,False,False,29.83083
18,0,925,1,1,0,2013,11,4,True,False,False,False,9744.057
897,5,413,1,0,0,2013,10,26,True,False,False,False,4054.287
177,4,500,1,0,0,2015,5,29,True,False,False,False,4660.9087
277,1,554,1,1,0,2013,4,23,True,False,False,False,6534.212
794,2,569,1,0,1,2015,4,8,True,False,False,False,5154.591
861,2,587,1,1,0,2014,11,5,True,False,False,False,6222.561
892,0,1085,1,1,0,2014,7,14,True,False,False,False,10994.632
743,3,389,1,0,1,2015,2,12,True,False,False,False,3906.19
398,1,538,1,0,0,2014,4,8,True,False,False,False,4920.546
317,5,665,1,0,0,2015,2,7,True,False,False,False,6045.5454
728,4,0,0,0,0,2013,11,1,False,True,False,False,88.55771
599,3,898,1,1,0,2014,6,19,True,False,False,False,8612.898
1008,6,0,0,0,0,2014,11,9,True,False,False,False,-9.835973
842,2,891,1,0,0,2015,4,22,True,False,False,False,7396.2036
340,4,714,1,1,0,2014,7,4,True,False,False,False,7134.9575
968,3,1063,1,1,0,2014,12,18,True,False,False,False,9259.657
297,4,655,1,0,0,2014,6,27,True,False,False,False,5645.1475
963,3,1054,1,0,0,2014,1,30,True,False,False,False,7763.0137
125,6,0,0,0,0,2014,7,6,True,False,False,False,2.1463559
302,3,0,0,1,0,2015,6,4,False,True,False,False,13.012796
809,2,687,1,0,1,2013,7,24,True,False,False,False,6430.8027
103,3,0,0,0,0,2015,5,14,False,True,False,False,6.9186797
862,5,815,1,0,0,2013,4,6,True,False,False,False,6918.206
993,6,0,0,0,0,2013,3,10,True,False,False,False,106.85897
1000,6,0,0,0,0,2014,6,15,True,False,False,False,106.85897
1103,6,0,0,0,0,2014,3,9,True,False,False,False,16.314552
163,6,0,0,0,0,2014,3,23,True,False,False,False,-10.125507
361,4,565,1,0,0,2015,6,12,True,False,False,False,5183.8115
594,0,453,1,0,1,2013,7,22,True,False,False,False,4394.569
1106,2,522,1,1,0,2013,6,5,True,False,False,False,5807.4204
1069,0,737,1,0,0,2013,11,11,True,False,False,False,6079.5425
117,1,484,1,0,0,2013,7,9,True,False,False,False,4541.626
975,0,1038,1,1,0,2013,12,2,True,False,False,False,10522.354
1007,6,0,0,0,0,2014,8,17,True,False,False,False,-9.835973
496,5,864,1,0,0,2014,12,13,True,False,False,False,7242.91
906,0,1626,1,1,1,2014,9,1,True,False,False,False,15421.539
419,0,962,1,0,0,2013,8,5,True,False,False,False,7481.4346
744,5,975,1,0,0,2013,3,30,True,False,False,False,8094.382
783,2,609,1,1,1,2013,2,20,True,False,False,False,6591.278
330,1,280,1,0,0,2014,5,27,True,False,False,False,2783.102
451,5,468,1,0,0,2014,3,15,True,False,False,False,4477.3765
267,4,1011,1,1,0,2015,1,16,True,False,False,False,8905.747
366,0,0,0,0,0,2013,4,1,False,False,True,False,202.87717
985,6,0,0,0,0,2015,5,31,True,False,False,False,-72.84555
455,4,549,1,1,0,2014,10,10,True,False,False,False,5847.0356
653,6,0,0,0,0,2014,3,2,True,False,False,False,-1.3051891
23,4,468,1,0,0,2014,10,17,True,False,False,False,4631.9795
63,1,668,1,1,1,2014,4,29,True,False,False,False,7913.3794
709,6,0,0,0,0,2014,3,9,True,False,False,False,67.72317
845,0,281,1,0,0,2013,4,15,True,False,False,False,2807.3264
386,5,625,1,0,0,2013,9,28,True,False,False,False,6065.6333
411,3,642,1,1,0,2015,1,15,True,False,False,False,6859.9673
672,0,1095,1,0,0,2015,3,23,True,False,False,False,8222.153
722,4,1505,1,0,0,2014,5,16,True,False,False,False,10719.485
1015,0,473,1,0,0,2013,9,30,True,False,False,False,4396.559
909,0,1395,1,1,0,2014,3,31,True,False,False,False,13298.158
281,0,646,1,1,0,2014,3,3,True,False,False,False,7351.2397
146,1,812,1,1,0,2013,12,3,True,False,False,False,9261.951
402,1,516,1,0,1,2013,8,6,True,False,False,False,4985.555
93,1,772,1,1,0,2015,6,2,True,False,False,False,8800.51
47,0,1320,1,1,0,2014,3,31,True,False,False,False,12545.565
632,5,971,1,0,0,2015,6,13,True,False,False,False,7905.871
1064,1,1147,1,1,0,2013,4,23,True,False,False,False,11337.273
707,0,897,1,0,0,2014,6,23,True,False,False,False,7228.892
1063,3,515,1,0,0,2015,3,26,True,False,False,False,4738.8047
70,5,557,1,0,0,2014,5,24,True,False,False,False,5249.8037
910,0,727,1,1,0,2014,10,20,True,False,False,False,8176.8496
23,0,655,1,1,0,2014,1,20,True,False,False,False,7629.6777
297,6,0,0,0,0,2013,7,14,True,False,False,False,-73.13928
1037,2,764,1,0,1,2014,4,23,True,False,False,False,6297.4375
996,6,0,0,0,0,2014,1,12,True,False,False,False,106.85897
862,3,1214,1,0,0,2014,10,30,True,False,False,False,9180.976
160,1,569,1,1,0,2015,3,3,True,False,False,False,7032.663
935,4,0,0,1,0,2014,10,3,False,True,False,False,-90.82728
669,1,368,1,1,0,2014,4,29,True,False,False,False,4697.1157
855,5,438,1,0,0,2013,12,28,True,False,False,False,4282.4443
645,4,1182,1,1,0,2014,7,18,True,False,False,False,10158.783
40,4,619,1,1,0,2014,1,24,True,False,False,False,6467.641
37,5,924,1,0,0,2014,5,3,True,False,False,False,7772.932
129,2,1016,1,0,0,2013,11,13,True,False,False,False,7834.282
567,3,634,1,1,0,2014,11,13,True,False,False,False,6228.9937
95,5,499,1,0,0,2014,3,29,True,False,False,False,4868.972
689,6,0,0,0,0,2013,9,22,True,False,False,False,67.72317
73,6,0,0,0,0,2014,10,19,True,False,False,False,-2.6794124
746,4,445,1,0,1,2014,1,3,True,False,False,False,4391.8057
514,6,0,0,0,0,2014,5,18,True,False,False,False,-28.095697
318,2,629,1,1,1,2014,8,6,True,False,False,False,6816.418
952,2,481,1,1,0,2014,2,19,True,False,False,False,5540.676
1086,5,1027,1,0,0,2013,12,21,True,False,False,False,8516.983
491,1,616,1,1,0,2015,7,28,True,False,False,False,6963.0996
245,1,1054,1,1,1,2013,8,13,True,False,False,False,10784.558
799,1,942,1,1,0,2013,11,19,True,False,False,False,10260.22
728,6,0,0,0,0,2014,11,2,True,False,False,False,87.97785
880,1,716,1,0,1,2013,9,3,True,False,False,False,6225.2417
178,0,1277,1,1,0,2013,9,9,True,False,False,False,12342.939
1049,1,495,1,0,0,2013,6,25,True,False,False,False,4557.569
328,6,0,0,0,0,2014,3,23,True,False,False,False,-39.74904
488,6,0,0,0,0,2014,7,6,True,False,False,False,-43.603073
870,2,950,1,1,0,2014,5,7,True,False,False,False,9051.312
840,3,0,0,1,0,2014,5,1,False,True,False,False,17.521027
782,5,543,1,0,0,2015,5,30,True,False,False,False,5057.086
588,6,0,0,0,0,2014,2,2,True,False,False,False,-28.583036
291,1,1465,1,1,0,2013,12,17,True,False,False,False,13298.514
802,4,509,1,0,0,2015,3,13,True,False,False,False,4896.8613
852,6,0,0,0,0,2014,6,8,True,False,False,False,-9.690959
700,1,395,1,1,0,2013,2,5,True,False,False,False,5119.873
388,5,821,1,0,0,2014,2,1,True,False,False,False,7356.2075
323,4,578,1,0,1,2014,8,29,True,False,False,False,5207.9443
490,1,952,1,0,0,2014,3,25,True,False,False,False,7531.7046
825,3,505,1,1,0,2013,3,21,True,False,False,False,5535.1675
120,4,916,1,1,0,2014,5,2,True,False,False,False,8625.395
740,3,460,1,0,0,2015,5,28,True,False,False,False,4428.5093
987,0,1152,1,1,0,2013,4,29,True,False,False,False,11267.392
693,1,542,1,1,0,2014,4,1,True,False,False,False,6545.2227
749,6,0,0,0,0,2013,5,26,True,False,False,False,87.97785
237,2,651,1,1,0,2015,6,3,True,False,False,False,6986.2114
125,3,1429,1,0,0,2013,8,22,True,False,False,False,10209.552
161,4,844,1,0,0,2014,1,31,True,False,False,False,7119.8535
413,2,858,1,0,1,2013,2,13,True,False,False,False,7091.5195
142,6,0,0,0,0,2013,1,6,True,False,False,False,86.49557
211,6,0,0,0,0,2015,4,26,True,False,False,False,6.065723
236,3,891,1,1,1,2014,2,6,True,False,False,False,8643.258
149,0,458,1,0,0,2014,4,7,True,False,False,False,4409.1113
848,3,817,1,1,0,2014,10,23,True,False,False,False,7961.144
588,2,804,1,1,1,2014,4,30,True,False,False,False,8085.1133
1054,3,568,1,1,0,2013,9,26,True,False,False,False,6044.0654
383,3,2306,1,1,0,2014,10,9,True,False,False,False,17301.19
259,4,3127,1,1,0,2014,10,3,False,True,False,False,17338.428
184,4,609,1,0,0,2014,1,31,True,False,False,False,5456.7085
146,1,620,1,1,0,2013,2,19,True,False,False,False,7149.9062
592,1,644,1,1,0,2013,11,5,True,False,False,False,7248.09
484,0,786,1,1,0,2014,4,14,True,False,False,False,8802.994
494,2,971,1,0,0,2013,2,27,True,False,False,False,7396.6177
897,5,403,1,0,0,2013,8,31,True,False,False,False,3980.1704
80,0,488,1,0,1,2014,10,27,True,False,False,False,4769.8228
245,1,936,1,0,0,2014,1,14,True,False,False,False,7204.1846
423,2,1642,1,1,1,2015,2,4,True,False,False,False,13102.044
800,1,548,1,1,0,2014,5,6,True,False,False,False,6511.8926
531,3,609,1,1,0,2015,7,2,True,False,False,False,6464.816
543,6,0,0,0,0,2013,4,7,True,False,False,False,119.22982
321,3,803,1,1,0,2014,4,17,True,False,False,False,7888.2563
515,0,0,0,0,0,2015,5,25,False,True,False,False,-48.12219
169,6,0,0,0,0,2013,5,12,True,False,False,False,6.065723
52,1,619,1,1,0,2013,7,30,True,False,False,False,7418.0864
836,6,0,0,0,0,2014,2,9,True,False,False,False,-53.01142
1048,0,711,1,1,0,2014,3,17,True,False,False,False,8107.7734
577,3,566,1,0,0,2014,5,15,True,False,False,False,5023.526
1099,6,0,0,0,0,2013,11,24,True,False,False,False,-371.16492
86,3,546,1,0,0,2014,3,13,True,False,False,False,4895.37
1096,6,0,0,0,0,2014,9,28,True,False,False,False,56.545925
817,0,3722,1,1,0,2014,6,16,True,False,False,False,25260.508
578,6,443,1,0,0,2013,2,10,True,False,False,False,4263.1484
123,6,0,0,0,0,2014,8,24,True,False,False,False,2.1463559
760,0,1291,1,1,0,2013,4,8,True,False,False,False,11977.194
710,0,302,1,0,0,2015,5,11,True,False,False,False,3167.183
21,6,0,0,0,0,2013,1,27,True,False,False,False,27.72826
679,4,1350,1,1,0,2014,12,5,True,False,False,False,10602.842
15,3,618,1,1,0,2013,4,11,True,False,False,False,6196.8135
466,4,973,1,1,0,2014,8,22,True,False,False,False,8784.66
40,3,855,1,0,0,2013,12,12,True,False,False,False,6946.0933
348,4,737,1,0,0,2015,7,10,True,False,False,False,6344.572
347,1,356,1,1,0,2014,3,18,True,False,False,False,4512.87
680,0,809,1,1,1,2013,10,7,True,False,False,False,8764.678
356,1,518,1,1,1,2014,4,15,True,False,False,False,6261.15
696,6,0,0,0,0,2014,11,16,True,False,False,False,67.72317
240,1,483,1,1,1,2013,7,2,True,False,False,False,5879.201
199,1,692,1,1,0,2015,4,28,True,False,False,False,7899.13
284,3,415,1,1,0,2013,11,21,True,False,False,False,4852.1274
706,4,480,1,0,0,2015,6,12,True,False,False,False,4577.3467
315,1,379,1,0,0,2013,2,26,True,False,False,False,3684.6843
530,5,662,1,0,0,2014,11,1,True,False,False,False,6043.9595
712,6,0,0,0,0,2014,5,11,True,False,False,False,87.97785
1035,6,0,0,0,0,2013,4,14,True,False,False,False,-69.77264
333,1,1574,1,1,0,2014,6,3,True,False,False,False,14227.091
1098,2,631,1,0,1,2013,7,24,True,False,False,False,5053.098
1023,4,625,1,1,0,2014,6,6,True,False,False,False,6304.81
106,5,550,1,0,0,2013,8,17,True,False,False,False,5254.629
956,1,416,1,0,1,2013,8,20,True,False,False,False,3987.3354
854,1,569,1,1,0,2013,7,2,True,False,False,False,6457.0586
441,1,830,1,1,0,2015,6,2,True,False,False,False,9152.961
1114,4,3627,1,0,0,2013,12,13,True,False,False,False,21022.088
1068,2,309,1,1,0,2013,12,4,True,False,False,False,4020.9893
1102,0,886,1,1,0,2014,5,5,True,False,False,False,9846.219
75,3,600,1,1,0,2015,6,4,True,False,False,False,6424.226
461,3,594,1,1,0,2014,12,18,True,False,False,False,6269.777
225,2,571,1,1,0,2015,7,1,True,False,False,False,6405.7817
489,0,541,1,0,0,2013,1,14,True,False,False,False,4897.257
181,6,0,0,0,0,2013,10,13,True,False,False,False,6.065723
435,6,0,0,0,0,2015,5,31,True,False,False,False,-51.08777
1114,1,2882,1,0,1,2013,6,25,True,False,False,False,18531.795
469,5,1658,1,0,0,2014,2,22,True,False,False,False,11341.577
91,1,788,1,1,0,2014,1,21,True,False,False,False,8796.627
423,5,1763,1,0,0,2015,7,25,True,False,False,False,11885.223
358,2,957,1,0,0,2014,3,12,True,False,False,False,7465.465
101,3,709,1,0,0,2014,7,10,True,False,False,False,6119.474
986,4,744,1,1,0,2014,11,7,True,False,False,False,7157.764
112,0,941,1,1,0,2014,6,2,True,False,False,False,10039.835
296,2,702,1,0,0,2014,6,11,True,False,False,False,5929.192
346,6,0,0,0,0,2014,11,9,True,False,False,False,3.6180997
99,3,446,1,0,0,2015,2,12,True,False,False,False,4350.4385
715,3,618,1,0,0,2013,10,17,True,False,False,False,5671.997
1096,3,566,1,0,0,2014,5,15,True,False,False,False,5090.3135
519,6,0,0,0,0,2014,8,10,True,False,False,False,52.685596
114,3,612,1,1,0,2013,3,21,True,False,False,False,6493.4043
815,4,996,1,1,1,2013,8,30,True,False,False,False,9642.273
121,1,623,1,1,0,2013,10,8,True,False,False,False,7074.3613
799,1,751,1,0,0,2015,6,23,True,False,False,False,6467.084
627,6,0,0,0,0,2014,6,22,True,False,False,False,17.832376
535,0,1323,1,1,0,2015,6,1,True,False,False,False,12974.1455
71,3,583,1,0,0,2014,9,25,True,False,False,False,5246.2295
554,3,531,1,0,0,2014,2,13,True,False,False,False,4766.198
672,6,0,0,0,0,2014,12,28,True,False,False,False,-1.3051891
816,6,0,0,0,0,2015,7,26,True,False,False,False,11.074505
159,0,911,1,1,0,2014,5,19,True,False,False,False,10064.748
827,2,1654,1,0,1,2013,1,2,True,False,False,False,12436.406
909,0,1322,1,1,1,2015,2,16,True,False,False,False,12736.984
840,3,1047,1,0,1,2014,8,28,True,False,False,False,8994.153
999,2,508,1,0,0,2013,1,16,True,False,False,False,4704.116
374,2,768,1,0,0,2015,2,11,True,False,False,False,6740.183
157,6,0,0,0,0,2014,4,13,True,False,False,False,78.473564
960,2,435,1,0,0,2013,1,30,True,False,False,False,4063.8362
882,2,716,1,0,0,2014,3,12,True,False,False,False,5959.5986
1003,3,811,1,1,1,2014,7,31,True,False,False,False,7618.8525
1023,2,491,1,0,1,2015,2,11,True,False,False,False,4531.6714
744,6,0,0,0,0,2015,1,18,True,False,False,False,87.97785
813,3,0,0,1,0,2014,5,1,False,True,False,False,84.492
499,3,582,1,0,1,2013,7,25,True,False,False,False,5170.6523
346,1,646,1,1,0,2013,1,22,True,False,False,False,7458.045
627,2,571,1,0,0,2015,5,27,True,False,False,False,5148.715
21,5,542,1,0,0,2015,3,28,True,False,False,False,5191.52
618,0,660,1,1,0,2015,3,2,True,False,False,False,7528.6045
1004,2,343,1,0,1,2014,6,11,True,False,False,False,3457.7136
1070,6,0,0,0,0,2013,2,3,True,False,False,False,30.075123
1077,5,358,1,0,0,2013,3,16,True,False,False,False,3831.245
224,3,428,1,0,0,2015,6,11,True,False,False,False,4194.5347
359,2,485,1,0,0,2013,2,27,True,False,False,False,4608.6123
520,3,331,1,0,0,2015,1,22,True,False,False,False,3389.6257
787,2,1137,1,1,0,2015,6,17,True,False,False,False,10771.966
1073,2,972,1,1,0,2015,2,4,True,False,False,False,9105.652
85,3,860,1,0,1,2014,7,10,True,False,False,False,6868.7114
236,6,0,0,0,0,2015,4,12,True,False,False,False,61.77156
552,6,0,0,0,0,2015,4,26,True,False,False,False,-96.716225
1090,4,682,1,0,1,2014,7,25,True,False,False,False,5975.0625
484,6,0,0,0,0,2014,12,14,True,False,False,False,-43.603073
453,0,935,1,1,0,2015,4,27,True,False,False,False,9904.989
1091,4,629,1,0,0,2014,5,16,True,False,False,False,5549.772
545,3,1155,1,1,0,2013,2,7,True,False,False,False,10437.527
901,4,544,1,0,0,2015,6,12,True,False,False,False,4918.7397
227,5,457,1,0,0,2013,7,20,True,False,False,False,4510.363
203,5,702,1,0,0,2015,7,18,True,False,False,False,6325.532
777,3,470,1,1,0,2013,12,5,True,False,False,False,5152.9688
519,2,457,1,0,0,2013,8,21,True,False,False,False,4355.863
726,6,0,0,0,0,2013,3,10,True,False,False,False,87.97785
237,3,622,1,0,0,2015,6,11,True,False,False,False,5459.3037
714,0,430,1,1,0,2015,6,15,True,False,False,False,5415.252
1032,4,973,1,0,0,2015,4,10,True,False,False,False,7316.2905
661,6,0,0,0,0,2013,3,17,True,False,False,False,-1.3051891
586,2,2344,1,1,0,2014,3,19,True,False,False,False,17558.422
336,6,0,0,0,0,2015,5,10,True,False,False,False,-39.74904
1031,2,472,1,1,0,2014,3,19,True,False,False,False,5339.6636
234,1,1150,1,1,0,2013,4,9,True,False,False,False,11364.296
699,0,786,1,0,1,2014,8,25,True,False,False,False,7041.9106
590,4,356,1,0,0,2014,1,17,True,False,False,False,3483.2222
700,3,685,1,1,1,2013,7,18,True,False,False,False,7299.153
997,3,334,1,0,1,2015,4,9,True,False,False,False,3443.4883
679,3,1071,1,1,0,2015,5,21,True,False,False,False,9265.008
985,4,821,1,1,0,2014,11,7,True,False,False,False,7763.6
240,6,0,0,0,0,2014,3,23,True,False,False,False,-31.447208
442,5,538,1,0,0,2014,1,18,True,False,False,False,5015.384
45,2,374,1,1,0,2014,2,19,True,False,False,False,4509.152
333,6,0,0,0,0,2014,5,11,True,False,False,False,-39.74904
11,1,1235,1,1,0,2014,7,1,True,False,False,False,11419.805
1100,5,701,1,0,0,2013,12,21,True,False,False,False,5777.2026
347,1,292,1,1,1,2013,5,28,True,False,False,False,3643.7273
707,2,856,1,0,0,2015,3,11,True,False,False,False,7070.9106
83,5,240,1,0,0,2015,1,3,True,False,False,False,2621.2744
805,3,649,1,1,0,2013,12,5,True,False,False,False,7163.6553
1033,5,976,1,0,0,2013,2,9,True,False,False,False,7764.1084
952,2,453,1,0,0,2013,6,26,True,False,False,False,4218.4697
466,1,839,1,1,1,2013,8,13,True,False,False,False,9208.965
840,4,1144,1,1,0,2013,5,17,True,False,False,False,10587.858
479,4,1420,1,0,0,2013,7,12,True,False,False,False,9969.89
479,1,1488,1,0,0,2013,7,9,True,False,False,False,10714.264
370,4,798,1,1,0,2013,5,17,True,False,False,False,8208.773
740,4,500,1,0,0,2015,6,26,True,False,False,False,4710.592
661,0,684,1,1,0,2014,6,16,True,False,False,False,7708.6865
431,2,1008,1,1,0,2015,3,18,True,False,False,False,9365.912
829,3,726,1,0,0,2014,12,11,True,False,False,False,5966.22
254,3,334,1,1,1,2014,10,23,True,False,False,False,3746.8115
281,4,554,1,0,0,2015,3,27,True,False,False,False,5095.3525
744,6,0,0,0,0,2015,3,29,True,False,False,False,87.97785
117,6,0,0,0,0,2015,7,5,True,False,False,False,2.1463559
762,4,374,1,1,0,2013,9,13,True,False,False,False,4174.1787
643,4,909,1,0,0,2013,9,20,True,False,False,False,7086.231
245,4,1048,1,1,0,2014,7,4,True,False,False,False,9260.749
1086,4,1192,1,1,0,2013,3,22,True,False,False,False,10696.113
79,0,707,1,1,0,2014,7,14,True,False,False,False,8429.264
403,5,487,1,0,0,2014,4,12,True,False,False,False,4809.371
16,4,751,1,0,0,2015,1,23,True,False,False,False,6008.8364
760,3,996,1,1,0,2015,1,15,True,False,False,False,8899.1045
692,5,458,1,0,0,2014,5,17,True,False,False,False,4526.7363
826,2,808,1,1,0,2013,7,17,True,False,False,False,8285.133
1055,5,922,1,0,0,2013,5,4,True,False,False,False,7545.0684
1107,4,634,1,0,0,2013,2,1,True,False,False,False,5383.719
108,4,859,1,1,0,2014,2,21,True,False,False,False,8277.0
573,5,373,1,0,0,2013,3,30,True,False,False,False,4066.7002
567,3,887,1,1,1,2014,4,17,True,False,False,False,8016.805
83,1,373,1,1,0,2013,9,10,True,False,False,False,4905.264
54,1,649,1,1,1,2015,2,3,True,False,False,False,7679.2803
500,2,261,1,0,1,2013,2,13,True,False,False,False,2746.864
655,2,905,1,1,0,2015,4,29,True,False,False,False,8819.936
864,0,0,0,0,1,2015,4,6,False,False,True,False,122.685135
506,2,931,1,1,1,2013,10,23,True,False,False,False,8931.802
175,2,633,1,1,1,2015,7,29,True,False,False,False,6905.4556
283,0,908,1,1,0,2015,7,13,True,False,False,False,9937.886
673,6,0,0,0,0,2015,5,31,True,False,False,False,-1.3051891
185,0,459,1,0,1,2015,7,20,True,False,False,False,4477.1777
959,0,954,1,1,0,2015,1,26,True,False,False,False,9973.604
362,6,0,0,0,0,2013,6,16,True,False,False,False,-65.32887
174,3,409,1,0,0,2013,9,19,True,False,False,False,4004.1304
131,2,0,0,0,1,2014,1,1,False,True,False,False,51.224396
531,1,592,1,1,0,2013,4,23,True,False,False,False,6837.115
822,6,0,0,0,0,2015,6,14,True,False,False,False,11.074505
106,5,610,1,0,0,2015,5,23,True,False,False,False,5662.324
705,1,1165,1,0,1,2014,12,30,True,False,False,False,9966.8
772,3,434,1,0,0,2013,11,14,True,False,False,False,4096.6196
884,1,519,1,1,1,2013,3,26,True,False,False,False,6097.997
344,2,1207,1,1,1,2014,7,16,True,False,False,False,10677.66
40,3,688,1,1,0,2013,9,26,True,False,False,False,7159.46
